"DW_TCKT_KEY","FDR_NUM","TRBL_TCKT_NUM","GRN_TCKT_FLAG","IRPT_TYPE_CODE","TCKT_TYPE_CODE","SUPT_CODE","IRPT_CAUS_CODE","EQP_CODE","CMI","POWEROFF","POWERRESTORE","RPR_ACTN_TYPE","RPR_ACTN_SUB_TYPE","RPR_ACTN_DS","A_PHAS_INVOLVED","B_PHAS_INVOLVED","C_PHAS_INVOLVED","TCKT_DVC_COOR","REPAIRACTIONCREATETIME","REPAIREDACTIONSTATEPLANEX","REPAIREDACTIONSTATEPLANEY","CRNT_ROW_FLAG"
"11065874","804831","185","N","SV","SNC","66","197","91","38","11-01-2016 16:22:00","11-01-2016 17:00:00","TMRepairActionAccessable","General","See Comments","","","","87167639801","11-01-2016 13:28:22","914626","590378","Y","11/1/2016 9:26:00 AM"
"11065953","807161","184","N","TX","SNC","0","190","0","137","11-01-2016 09:25:00","11-01-2016 11:42:00","TMRepairActionRefuseTransformer","General","Refuse standard A ph TX","","","","85766507108","11-01-2016 11:49:57","843583","583856","Y","11/1/2016 9:26:00 AM"
"11065874","804831","185","N","SV","SNC","66","197","91","38","11-01-2016 16:22:00","11-01-2016 17:00:00","TMRepairActionReworkedConnections","General","Reworked Connections","","","","87167639801","11-01-2016 13:28:22","914626","590378","Y","11/1/2016 9:26:00 AM"
"11066018","506034","186","Y","SEC","TX","405","195","94","252","11-01-2016 09:27:00","11-01-2016 10:30:00","","","","","","","51180921806","","141664","1153958","Y","11/1/2016 9:27:00 AM"
"11066009","201133","188","Y","LAT","LATU","405","195","0","2415","11-01-2016 09:32:00","11-01-2016 11:27:00","","","","","","","48631083504","","786083","1407732","Y","11/1/2016 9:28:00 AM"
"11066009","201133","188","Y","LAT","LATU","405","195","0","2415","11-01-2016 09:32:00","11-01-2016 11:27:00","","","","","","","48631083504","","786042","1408027","Y","11/1/2016 9:28:00 AM"
"11066036","801735","190","Y","TX","TX","401","195","102","600","11-01-2016 09:30:00","11-01-2016 11:10:00","","","","","","","86753394901","","893657","517513","Y","11/1/2016 9:30:00 AM"
"11066056","202631","195","Y","TX","TX","192","202","0","111","11-01-2016 09:26:00","11-01-2016 10:03:00","TMRepairActionRefuseTransformer","General","Refuse standard A ph TX","","","","48918764204","11-01-2016 10:37:30","804847","1343257","Y","11/1/2016 9:33:00 AM"
"11065943","200332","201","Y","TX","TX","401","195","0","216","11-01-2016 09:38:00","11-01-2016 10:14:00","TMRepairActionRefuseTransformer","General","Refuse standard B ph TX","","","","47160662004","11-01-2016 10:35:18","714327","1550192","Y","11/1/2016 9:37:00 AM"
"11066087","505362","202","N","LAT","LATU","0","189","134","1377","11-01-2016 09:34:00","11-01-2016 09:51:00","TMRepairActionRefuseLateral","General","Refuse B Lateral","","","","51772521402W","11-01-2016 11:14:43","169362","1113408","Y","11/1/2016 9:39:00 AM"
"11065849","505362","203","N","LAT","LATU","0","189","134","4212","11-01-2016 09:34:00","11-01-2016 10:52:00","TMRepairActionRefuseLateral","General","Refuse B Lateral","","","","51772515402","11-01-2016 11:13:21","169269","1115445","Y","11/1/2016 9:41:00 AM"
"11066014","807531","204","Y","TX","TX","401","195","94","284","11-01-2016 09:41:00","11-01-2016 14:25:00","","","","","","","86549791104","","885729","495764","Y","11/1/2016 9:41:00 AM"
"11065815","811561","205","N","TX","SNC","0","20","104","301","11-01-2016 09:39:00","11-01-2016 14:40:00","TMRepairActionTrimTree","General","Trim/Remove Tree 8   0% Palms:","","","","86359438401","11-01-2016 11:38:31","873813","549294","Y","11/1/2016 9:42:00 AM"
"11065815","811561","205","N","TX","SNC","0","20","104","301","11-01-2016 09:39:00","11-01-2016 14:40:00","TMRepairActionSpliceConductor","General","Splice 2A NEU","N","N","N","86359438401","11-01-2016 11:38:45","873813","549294","Y","11/1/2016 9:42:00 AM"
"11066115","502631","212","Y","TX","TX","403","195","94","308","11-01-2016 10:06:00","11-01-2016 11:23:00","TMRepairActionRefuseTransformer","General","Refuse standard C ph TX","","","","55715351900","11-01-2016 12:01:16","366282","827192","Y","11/1/2016 9:44:00 AM"
"11066104","801837","214","Y","TX","TX","401","195","91","2475","11-01-2016 09:44:00","11-01-2016 12:29:00","","","","","","","87163663805","","915149","567337","Y","11/1/2016 9:44:00 AM"
"11066066","201736","215","Y","TX","TX","401","195","0","114","11-01-2016 09:47:00","11-01-2016 10:44:00","TMRepairActionRefuseTransformer","General","Refuse standard A ph TX","","","","48140668705","11-01-2016 11:48:27","763844","1455516","Y","11/1/2016 9:47:00 AM"
"11066094","503132","216","Y","TX","TXU","403","193","94","10775","11-01-2016 09:20:00","11-01-2016 16:31:00","TMRepairActionRefuseTransformer","General","Refuse standard B ph TX","","","","76284210006","11-02-2016 07:01:35","389629","670680","Y","11/1/2016 9:48:00 AM"
"11066088","402131","217","Y","TX","TXU","401","195","165","488","11-01-2016 19:26:00","11-01-2016 19:34:00","","","","","","","68223569304","","969051","869911","Y","11/1/2016 9:48:00 AM"
"11065807","203431","222","Y","TX","TXU","403","195","0","135","11-01-2016 09:54:00","11-01-2016 10:03:00","TMRepairActionRefuseTransformer","General","Refuse standard A ph TX","","","","49008713601","11-01-2016 10:34:16","810417","1292985","Y","11/1/2016 9:50:00 AM"
"11065907","702937","223","Y","TX","TX","405","195","102","1981","11-01-2016 09:51:00","11-01-2016 14:34:00","","","","","","","87186841602","","914811","680949","Y","11/1/2016 9:51:00 AM"
"11066108","811363","224","N","TX","SNC","0","190","0","194","11-01-2016 09:49:00","11-01-2016 13:03:00","","","","","","","85122315107","","812931","362722","Y","11/1/2016 9:52:00 AM"
"11066050","810931","232","N","MTR","SNC","0","188","160","204","11-01-2016 09:51:00","11-01-2016 13:15:00","TMRepairActionReworkedConnections","General","Reworked Connections at Meter","","","","87053907304","11-01-2016 13:23:10","911666","518957","Y","11/1/2016 9:56:00 AM"
"11066050","810931","232","N","MTR","SNC","0","188","160","204","11-01-2016 09:51:00","11-01-2016 13:15:00","TMRepairActionReplaceMeter","Meter","Replace Meter","","","","87053907304","11-01-2016 13:23:10","911666","518957","Y","11/1/2016 9:56:00 AM"
"11066050","810931","232","N","MTR","SNC","0","188","160","204","11-01-2016 09:51:00","11-01-2016 13:15:00","TMRepairActionReworkedConnections","General","Reworked Connections at MLS","","","","87053907304","11-01-2016 13:23:10","911666","518957","Y","11/1/2016 9:56:00 AM"
"11066058","410761","234","N","TX","TX","0","20","0","768","11-01-2016 09:18:00","11-01-2016 12:30:00","TMRepairActionTrimTree","General","Trim/Remove Tree 3   100% Palms:  R/O","","","","65588226404","11-01-2016 12:40:57","832279","1193565","Y","11/1/2016 9:57:00 AM"
"11066058","410761","234","N","TX","TX","0","20","0","768","11-01-2016 09:18:00","11-01-2016 12:30:00","TMRepairActionRefuseTransformer","General","Refuse standard B ph TX","","","","65588226404","11-01-2016 12:40:57","832279","1193565","Y","11/1/2016 9:57:00 AM"
"11066059","403232","235","Y","LAT","LAT","401","195","102","2376","11-01-2016 09:59:00","11-01-2016 16:35:00","","","","","","","87997187807","","952165","739063","Y","11/1/2016 9:58:00 AM"
"11066080","802835","236","Y","TX","TX","401","195","91","278","11-01-2016 09:58:00","11-01-2016 12:17:00","","","","","","","87563639401","","935129","570568","Y","11/1/2016 9:58:00 AM"
"11066075","704563","238","N","SV","SNCU","67","189","111","307","11-01-2016 12:03:00","11-01-2016 17:10:00","TMRepairActionSetPowerTemp","General","Set Powertemp #","","","","86987426003","11-01-2016 12:22:18","902767","688013","Y","11/1/2016 9:59:00 AM"
"11066075","704563","238","N","SV","SNCU","67","189","111","307","11-01-2016 12:03:00","11-01-2016 17:10:00","TMRepairActionRemovePowerTemp","General","Remove Powertemp","","","","86987426003","11-01-2016 12:22:18","902767","688013","Y","11/1/2016 9:59:00 AM"
"11066075","704563","238","N","SV","SNCU","67","189","111","307","11-01-2016 12:03:00","11-01-2016 17:10:00","TMRepairActionRunGroundstrap","General","Run Groundstrap","","","","86987426003","11-01-2016 12:22:18","902767","688013","Y","11/1/2016 9:59:00 AM"
"11066075","704563","238","N","SV","SNCU","67","189","111","307","11-01-2016 12:03:00","11-01-2016 17:10:00","TMRepairActionRemoveGroundStrap","General","Remove Groundstrap","","","","86987426003","11-01-2016 12:22:18","902767","688013","Y","11/1/2016 9:59:00 AM"
"11066089","401931","244","Y","LAT","LATU","401","195","111","2660","11-01-2016 10:31:00","11-01-2016 14:57:00","","","","","","","68105228900","","962408","779618","Y","11/1/2016 10:02:00 AM"
"11066086","205432","246","N","TX","SNC","0","197","0","252","11-01-2016 09:57:00","11-01-2016 11:21:00","TMRepairActionRefuseLateral","General","Refuse C Lateral","","","","47842752908","11-01-2016 12:39:10","749384","1462375","Y","11/1/2016 10:03:00 AM"
"11066074","406161","248","Y","TX","TX","403","195","0","90","11-01-2016 10:05:00","11-01-2016 10:35:00","","","","","","","66163176807","","862131","1068617","Y","11/1/2016 10:05:00 AM"
"11066096","701732","252","Y","TX","TX","401","195","102","1808","11-01-2016 10:08:00","11-01-2016 13:54:00","","","","","","","87273327008","","917878","618872","Y","11/1/2016 10:08:00 AM"
"11066114","405131","255","N","SV","SNCU","301","189","111","290","11-01-2016 10:07:00","11-01-2016 14:57:00","TMRepairActionRunGroundstrap","General","Run Groundstrap","","","","67064167304","11-01-2016 11:38:04","907097","1073814","Y","11/1/2016 10:09:00 AM"
"11066114","405131","255","N","SV","SNCU","301","189","111","290","11-01-2016 10:07:00","11-01-2016 14:57:00","TMRepairActionRemoveGroundStrap","General","Remove Groundstrap","","","","67064167304","11-01-2016 11:38:04","907097","1073814","Y","11/1/2016 10:09:00 AM"
"11066070","700334","261","Y","TX","TX","401","195","102","2470","11-01-2016 10:13:00","11-01-2016 14:20:00","","","","","","","87577706709","","934585","638775","Y","11/1/2016 10:13:00 AM"
"11066072","503964","262","Y","TX","TXU","407","195","0","5950","11-01-2016 10:45:00","11-01-2016 12:10:00","TMRepairActionRefuseTransformer","General","Refuse standard B ph TX","","","","55700425007","11-02-2016 07:08:14","366070","753659","Y","11/1/2016 10:15:00 AM"
"11065998","702735","265","Y","TX","TX","401","195","102","6270","11-01-2016 10:15:00","11-01-2016 15:00:00","","","","","","","87182230307","","912066","660355","Y","11/1/2016 10:15:00 AM"
"11065963","507961","267","Y","TX","TX","405","195","94","104","11-01-2016 10:18:00","11-01-2016 12:02:00","TMRepairActionRefuseTransformer","General","Refuse standard C ph TX","","","","53339389101","11-01-2016 12:27:44","247142","951593","Y","11/1/2016 10:18:00 AM"
"11066147","401532","270","Y","LAT","LAT","403","195","0","9537","11-01-2016 10:25:00","11-01-2016 13:32:00","","","","","","","66481569801","","879088","1160076","Y","11/1/2016 10:19:00 AM"
"11065962","102533","277","Y","TX","TX","401","195","94","276","11-01-2016 10:24:00","11-01-2016 11:10:00","TMRepairActionRefuseTransformer","General","Refuse standard B ph TX","","","","36347450603","11-01-2016 11:37:36","573524","1985453","Y","11/1/2016 10:25:00 AM"
"11066105","501432","279","N","OCR","OCR","50","41","102","104258","11-01-2016 10:23:00","11-01-2016 11:40:00","TMRepairActionManualBypass","General","Reclose Manually","N","N","N","55961938001","11-02-2016 06:44:56","381016","1059939","Y","11/1/2016 10:26:00 AM"
"11066105","501432","279","N","OCR","OCR","50","41","102","104258","11-01-2016 10:23:00","11-01-2016 11:40:00","TMRepairActionTrimTree","General","Trim/Remove Tree 1   0% Palms:","","","","55961938001","11-01-2016 12:11:11","381016","1059939","Y","11/1/2016 10:26:00 AM"
"11066234","800331","284","Y","TX","TX","405","195","81","448","11-01-2016 10:29:00","11-01-2016 12:21:00","","","","","","","87158791108","","916250","540843","Y","11/1/2016 10:30:00 AM"
"11066233","503964","287","Y","TX","TXU","407","195","0","4180","11-01-2016 10:40:00","11-01-2016 12:30:00","TMRepairActionRefuseTransformer","General","Refuse standard 3 ph TX","","","","55700465009","11-02-2016 07:09:59","366313","753666","Y","11/1/2016 10:31:00 AM"
"11066220","701039","293","N","TX","TX","66","20","102","5080","11-01-2016 10:32:00","11-01-2016 19:00:00","TMRepairActionWrapperTransformer","Transformer","Replaced Transformer","","","","87890427707","11-01-2016 11:25:06","947447","704325","Y","11/1/2016 10:34:00 AM"
"11066220","701039","293","N","TX","TX","66","20","102","5080","11-01-2016 10:32:00","11-01-2016 19:00:00","TMRepairActionTrimTree","General","Trim/Remove Tree 4   0% Palms:  R/O","","","","87890427707","11-01-2016 11:25:06","947447","704325","Y","11/1/2016 10:34:00 AM"
"11066220","701039","293","N","TX","TX","66","20","102","5080","11-01-2016 10:32:00","11-01-2016 19:00:00","TMRepairActionRefuseTransformer","General","Refuse standard B ph TX","","","","87890427707","11-01-2016 11:25:06","947447","704325","Y","11/1/2016 10:34:00 AM"
"11066220","701039","293","N","TX","TX","66","20","102","5080","11-01-2016 10:32:00","11-01-2016 19:00:00","TMRepairActionSpliceConductor","General","Splice 2A SEC","N","N","N","87890427707","11-01-2016 11:25:06","947447","704325","Y","11/1/2016 10:34:00 AM"
"11066220","701039","293","N","TX","TX","66","20","102","5080","11-01-2016 10:32:00","11-01-2016 19:00:00","TMRepairActionAccessable","General","See Comments","","","","87890427707","11-01-2016 11:25:06","947447","704325","Y","11/1/2016 10:34:00 AM"
"11066220","701039","293","N","TX","TX","66","20","102","5080","11-01-2016 10:32:00","11-01-2016 19:00:00","TMRepairActionPickupVegetationDebris","General","Pick Up Vegetation Debris","","","","87890427707","11-01-2016 11:25:06","947447","704325","Y","11/1/2016 10:34:00 AM"
"11066240","406762","297","Y","TX","TX","406","195","102","432","11-01-2016 10:36:00","11-01-2016 13:00:00","","","","","","","66925028001","","901341","879206","Y","11/1/2016 10:36:00 AM"
"11066157","806931","301","Y","TX","TX","401","195","94","1503","11-01-2016 10:38:00","11-01-2016 13:25:00","","","","","","","86652255909","","887834","512933","Y","11/1/2016 10:39:00 AM"
"11066152","408963","310","N","LAT","LAT","0","20","0","867","11-01-2016 10:40:00","11-01-2016 11:31:00","","","","","","","67537334701W","","932795","937575","Y","11/1/2016 10:42:00 AM"
"11065844","702231","307","N","SV","SNC","310","188","105","54","11-01-2016 18:41:00","11-01-2016 19:35:00","TMRepairActionReplaceJumper","General","Replace Jumper 2TPX SVC","N","N","N","87290151303","11-01-2016 13:21:23","916164","700770","Y","11/1/2016 10:42:00 AM"
"11065844","702231","307","N","SV","SNC","310","188","105","54","11-01-2016 18:41:00","11-01-2016 19:35:00","TMRepairActionReplaceConductor","General","Replace 60 ft 2TPX SVC","N","N","N","87290151303","11-01-2016 13:21:23","916164","700770","Y","11/1/2016 10:42:00 AM"
"11065844","702231","307","N","SV","SNC","310","188","105","54","11-01-2016 18:41:00","11-01-2016 19:35:00","TMRepairActionSpliceConductor","General","Splice 2TPX SVC","N","N","N","87290151303","11-01-2016 13:21:23","916164","700770","Y","11/1/2016 10:42:00 AM"
"11065844","702231","307","N","SV","SNC","310","188","105","54","11-01-2016 18:41:00","11-01-2016 19:35:00","TMRepairActionNoActionTaken","General","No Action Taken Inside Trouble Cust Advised","","","","87290151303","11-01-2016 20:18:49","916164","700770","Y","11/1/2016 10:42:00 AM"
"11065871","501761","316","Y","TX","TX","403","195","94","29","11-01-2016 10:51:00","11-01-2016 11:20:00","TMRepairActionRefuseTransformer","General","Refuse standard C ph TX","","","","55308557805","11-01-2016 12:28:31","346998","795333","Y","11/1/2016 10:48:00 AM"
"11065896","507064","317","Y","TX","TXU","401","195","94","294","11-01-2016 10:49:00","11-01-2016 11:31:00","TMRepairActionRefuseTransformer","General","Refuse standard C ph TX","","","","76198194808","11-01-2016 12:00:29","384782","743415","Y","11/1/2016 10:49:00 AM"
"11066117","804733","324","N","SV","SNCU","66","197","0","15","11-01-2016 19:40:00","11-01-2016 19:55:00","","","","","","","87765561502","","944623","576787","Y","11/1/2016 10:53:00 AM"
"11065873","803435","326","N","TX","LAT","66","20","102","6526","11-01-2016 10:53:00","11-01-2016 15:04:00","TMRepairActionTrimTree","General","Trim/Remove Tree 6   0% Palms:  R/O","","","","87161304204","11-01-2016 12:29:08","913297","557613","Y","11/1/2016 10:54:00 AM"
"11065873","803435","326","N","TX","LAT","66","20","102","6526","11-01-2016 10:53:00","11-01-2016 15:04:00","TMRepairActionRefuseTransformer","General","Refuse standard A ph TX","","","","87161304204","11-01-2016 12:29:08","913297","557613","Y","11/1/2016 10:54:00 AM"
"11065873","803435","326","N","TX","LAT","66","20","102","6526","11-01-2016 10:53:00","11-01-2016 15:04:00","TMRepairActionAccessable","General","See Comments","","","","87161304204","11-01-2016 12:29:08","913297","557613","Y","11/1/2016 10:54:00 AM"
"11065886","808061","330","Y","TX","TXU","407","195","94","7172","11-01-2016 10:56:00","11-01-2016 16:22:00","","","","","","","86354445701","","873573","522862","Y","11/1/2016 10:56:00 AM"
"11066169","808061","333","Y","TX","TXU","407","195","94","7675","11-01-2016 10:57:00","11-01-2016 16:04:00","","","","","","","86355572609","","874299","526209","Y","11/1/2016 10:57:00 AM"
"11065870","811361","336","Y","TX","TX","401","195","94","66","11-01-2016 10:59:00","11-01-2016 11:21:00","","","","","","","85233323007","","817834","416905","Y","11/1/2016 10:59:00 AM"
"11066153","410465","337","Y","TX","TX","403","195","0","378","11-01-2016 11:01:00","11-01-2016 14:10:00","","","","","","","65961960304","","856053","1055421","Y","11/1/2016 11:01:00 AM"
"11066155","100232","342","Y","TX","TX","401","195","94","412","11-01-2016 11:03:00","11-01-2016 17:55:00","","","","","","","35954722909","","554855","2021630","Y","11/1/2016 11:03:00 AM"
"11066146","500534","339","Y","TX","TX","67","195","81","1539","11-01-2016 11:03:00","11-01-2016 13:54:00","","","","","","","51762275107","","167791","1065188","Y","11/1/2016 11:03:00 AM"
"11066139","501136","344","N","OCR","OCR","0","11","0","15600","11-01-2016 11:00:00","11-01-2016 12:20:00","TMRepairActionManualBypass","General","Reclose Manually","N","N","N","55918101706","11-01-2016 12:23:34","375088","842022","Y","11/1/2016 11:04:00 AM"
