FEEDER,FEEDER,INSTALL_DATE,SUBSTATION,COUNTY,KV,AREA,TYPE,CUSTOMERS,RESIDENTIAL,COMMERCIAL,INDUSTRIAL,AFS,CAPBANK,3PH_OCR,1PH_OCR,FDR_OH,FDR_UG,LAT_OH,LAT_UG,POLE_COUNT,REGION,RELAY,AFS_SCHEME,HARDENING,FI,HAS_AFS,HAS_AFS_OCR,IS_DADE,HAS_INDUSTRIAL,LENGTH,PCT_UG,OH_FDR,UG_FDR,HYBRID,CEMM35_FEEDER,4N+_FEEDER
300961,300961,1960-03-01 00:00:00+00:00,MACCLENNY,Baker,22.9,NF,OH,1304,1074,228,2,2,6,1,1,8.1,0.2,30.4,1.2,1223.53,NORTH,SEL351,1.5 Scheme,2009-07-30 00:00:00+00:00,,1,1,0,1,8.3,0,1,0,0,False,False
300962,300962,1960-03-01 00:00:00+00:00,MACCLENNY,Baker,22.9,NF,Hybrid,315,275,39,1,1,2,0,0,4.8,0.7,15.3,0.8,638.778,NORTH,SEL351,1.5 Scheme,1982-07-18 00:00:00+00:00,,1,1,0,1,5.5,0,1,0,0,False,False
300963,300963,1973-04-01 00:00:00+00:00,MACCLENNY,Baker,22.9,NF,Hybrid,1966,1600,365,1,3,5,1,5,11.2,0.1,43.8,4.7,1747.9,NORTH,SEL251,1.5 Scheme,2013-12-12 00:00:00+00:00,FI,1,1,0,1,11.3,0,1,0,0,False,False
300964,300964,2003-06-23 00:00:00+00:00,MACCLENNY,Baker,22.9,NF,Hybrid,1070,906,163,1,1,3,0,3,10.9,0.2,18.4,4.4,931.154,NORTH,SEL351,1.5 Scheme,2008-04-15 00:00:00+00:00,,1,1,0,1,11.1,0,1,0,0,False,False
301131,301131,1965-04-01 00:00:00+00:00,COLUMBIA,Columbia,13.2,NF,Hybrid,648,350,290,8,1,4,0,0,6.5,0.0,5.0,2.6,365.47,NORTH,SEL251,None,1982-07-18 00:00:00+00:00,,1,1,0,1,6.5,0,1,0,0,False,False
301132,301132,1965-04-01 00:00:00+00:00,COLUMBIA,Columbia,13.2,NF,Hybrid,782,651,129,2,0,4,0,0,5.2,0.2,8.0,1.3,419.496,NORTH,SEL251,None,2007-03-30 00:00:00+00:00,,0,0,0,1,5.4,0,1,0,0,False,False
301133,301133,1968-05-20 00:00:00+00:00,COLUMBIA,Columbia,13.2,NF,Hybrid,1018,875,143,0,0,1,2,2,7.3,0.1,14.3,1.1,686.448,NORTH,MECHANICAL,None,1982-07-18 00:00:00+00:00,,0,1,0,0,7.4,0,1,0,0,False,False
301134,301134,1969-02-06 00:00:00+00:00,COLUMBIA,Columbia,13.2,NF,Hybrid,778,622,151,5,1,2,1,1,8.2,0.1,9.2,1.6,552.972,NORTH,SEL351,None,1982-07-18 00:00:00+00:00,,1,1,0,1,8.3,0,1,0,0,False,False
301135,301135,1978-09-12 00:00:00+00:00,COLUMBIA,Columbia,13.2,NF,OH,655,493,154,8,0,3,1,3,14.8,0.2,17.3,1.1,1020.138,NORTH,SEL351,None,1982-07-18 00:00:00+00:00,,0,1,0,1,15.0,0,1,0,0,False,False
301136,301136,1982-04-05 00:00:00+00:00,COLUMBIA,Columbia,13.2,NF,Hybrid,1699,1407,287,5,1,3,0,2,8.3,0.1,12.2,5.5,651.49,NORTH,SEL351,None,1982-07-18 00:00:00+00:00,,1,1,0,1,8.4,0,1,0,0,False,False
301137,301137,1987-04-04 00:00:00+00:00,COLUMBIA,Columbia,13.2,NF,Hybrid,871,531,339,1,0,4,1,0,4.9,0.2,7.6,0.5,397.25,NORTH,MECHANICAL,None,1982-07-18 00:00:00+00:00,,0,1,0,1,5.1,0,1,0,0,False,False
301138,301138,1989-06-01 00:00:00+00:00,COLUMBIA,Columbia,13.2,NF,Hybrid,415,380,34,1,0,3,0,0,8.1,0.8,4.5,8.4,400.428,NORTH,MECHANICAL,None,2009-03-31 00:00:00+00:00,,0,0,0,1,8.9,0,1,0,0,False,False
301139,301139,1991-06-01 00:00:00+00:00,COLUMBIA,Columbia,13.2,NF,Hybrid,837,700,129,8,0,4,1,3,11.9,0.6,30.9,2.9,1360.184,NORTH,SEL751,None,1982-07-18 00:00:00+00:00,,0,1,0,1,12.5,0,1,0,0,False,False
301331,301331,1974-04-01 00:00:00+00:00,TRAIL RIDGE,Clay,13.2,NF,Hybrid,849,704,143,2,2,3,1,6,20.1,0.3,25.8,2.5,1458.702,NORTH,SEL751,None,2011-07-18 00:00:00+00:00,FI,1,1,0,1,20.4,0,1,0,0,False,False
301461,301461,1975-07-01 00:00:00+00:00,YULEE,Nassau,22.9,NF,Hybrid,2174,1861,285,28,2,3,2,0,9.6,6.2,10.1,29.6,626.066,NORTH,SEL751,1.5 Scheme,1982-07-18 00:00:00+00:00,,1,1,0,1,15.8,0,0,0,1,False,False
301462,301462,1975-07-01 00:00:00+00:00,YULEE,Nassau,22.9,NF,Hybrid,2583,2347,222,14,1,2,3,4,20.6,0.4,42.3,24.0,1998.962,NORTH,SEL351,None,1982-07-18 00:00:00+00:00,FI,1,1,0,1,21.0,0,1,0,0,False,False
301463,301463,1988-03-18 00:00:00+00:00,YULEE,Nassau,22.9,NF,Hybrid,2245,2067,156,22,1,4,1,0,8.5,0.8,36.1,7.8,1417.388,NORTH,MECHANICAL,1.5 Scheme,1982-07-18 00:00:00+00:00,,1,1,0,1,9.3,0,1,0,0,False,False
301464,301464,2000-06-20 00:00:00+00:00,YULEE,Nassau,22.9,NF,Hybrid,1495,1350,127,18,2,2,1,6,16.1,3.0,18.6,23.8,1102.766,NORTH,SEL251,1.5 Scheme,2009-07-16 00:00:00+00:00,,1,1,0,1,19.1,0,1,0,0,False,False
301562,301562,1989-12-06 00:00:00+00:00,WIREMILL,Baker,22.9,NF,OH,415,330,82,3,1,1,0,4,9.6,0.2,14.8,0.6,775.432,NORTH,SEL251,None,1982-07-18 00:00:00+00:00,FI,1,1,0,1,9.8,0,1,0,0,False,False
303161,303161,2002-03-18 00:00:00+00:00,STARKE,Bradford,22.9,NF,OH,671,588,76,7,1,1,1,3,13.2,0.0,22.3,0.2,1128.19,NORTH,SEL251,1.5 Scheme,1982-07-18 00:00:00+00:00,,1,1,0,1,13.2,0,1,0,0,False,False
303162,303162,2002-03-22 00:00:00+00:00,STARKE,Bradford,22.9,NF,OH,818,717,99,2,1,2,2,2,15.1,0.0,33.5,1.0,1544.508,NORTH,SEL251,1.5 Scheme,1982-07-18 00:00:00+00:00,,1,1,0,1,15.1,0,1,0,0,False,False
305231,305231,2002-06-11 00:00:00+00:00,PRICE,Columbia,13.2,NF,Hybrid,1207,1064,133,10,0,2,2,0,9.9,0.6,21.2,1.9,988.358,NORTH,SEL251,None,1982-07-18 00:00:00+00:00,,0,1,0,1,10.5,0,1,0,0,False,False
305232,305232,2002-06-11 00:00:00+00:00,PRICE,Columbia,13.2,NF,Hybrid,503,345,155,3,1,7,5,1,17.1,0.9,24.2,5.7,1312.514,NORTH,SEL251,None,2012-02-22 00:00:00+00:00,,1,1,0,1,18.0,0,1,0,0,False,False
306131,306131,1994-06-01 00:00:00+00:00,NASH,Columbia,13.2,NF,Hybrid,472,434,36,2,0,1,0,2,9.6,0.6,13.0,4.4,718.228,NORTH,MECHANICAL,None,1982-07-18 00:00:00+00:00,,0,1,0,1,10.2,0,1,0,0,False,False
306132,306132,1994-06-01 00:00:00+00:00,NASH,Columbia,13.2,NF,Hybrid,1096,901,189,6,0,3,1,0,8.8,0.9,16.8,14.4,813.568,NORTH,SEL751,None,1982-07-18 00:00:00+00:00,,0,1,0,1,9.7,0,1,0,0,False,False
306133,306133,1999-08-05 00:00:00+00:00,NASH,Columbia,13.2,NF,Hybrid,828,603,221,4,0,5,0,1,5.3,0.9,11.7,4.3,540.26,NORTH,SEL251,None,2010-05-21 00:00:00+00:00,,0,1,0,1,6.2,0,1,0,0,False,False
306134,306134,2005-06-28 00:00:00+00:00,NASH,Columbia,13.2,NF,Hybrid,1083,941,140,2,0,3,1,2,16.0,0.4,59.3,12.2,2393.034,NORTH,SEL351,None,1982-07-18 00:00:00+00:00,,0,1,0,1,16.4,0,1,0,0,False,True
307561,307561,2006-03-13 00:00:00+00:00,HAMPTON,Bradford,22.9,NF,OH,1193,968,224,1,2,5,1,11,11.7,0.5,35.7,1.4,1506.372,NORTH,SEL351,1.5 Scheme,2012-03-15 00:00:00+00:00,,1,1,0,1,12.2,0,1,0,0,False,False
307562,307562,2006-03-13 00:00:00+00:00,HAMPTON,Bradford,22.9,NF,Hybrid,218,143,75,0,3,0,0,0,5.5,0.4,7.0,0.4,397.25,NORTH,SEL351,3.5 Scheme,1982-07-18 00:00:00+00:00,,1,1,0,0,5.9,0,1,0,0,False,False
307761,307761,2003-05-08 00:00:00+00:00,ONEIL,Nassau,22.9,NF,Hybrid,2953,2549,380,24,2,4,4,0,12.3,1.1,24.1,41.1,1156.792,NORTH,SEL351,1.5 Scheme,1982-07-18 00:00:00+00:00,,1,1,0,1,13.4,0,1,0,0,False,False
307762,307762,2003-05-08 00:00:00+00:00,ONEIL,Nassau,22.9,NF,Hybrid,1911,1784,107,20,0,3,1,5,12.6,3.4,34.2,19.0,1487.304,NORTH,SEL351,None,1982-07-18 00:00:00+00:00,,0,1,0,1,16.0,0,0,0,1,False,False
307763,307763,2006-02-20 00:00:00+00:00,ONEIL,Nassau,22.9,NF,UG,261,250,11,0,0,0,0,0,0.0,0.8,0.0,1.7,0.0,NORTH,SEL351,None,1982-07-18 00:00:00+00:00,,0,0,0,0,0.8,1,0,1,0,False,False
308061,308061,1992-04-01 00:00:00+00:00,MILLS,Nassau,22.9,NF,Hybrid,1211,895,312,4,0,4,2,0,19.2,0.1,43.6,6.4,1995.784,NORTH,MECHANICAL,None,1982-07-18 00:00:00+00:00,,0,1,0,1,19.3,0,1,0,0,False,False
308062,308062,1992-04-01 00:00:00+00:00,MILLS,Nassau,22.9,NF,OH,439,357,79,3,0,2,2,3,22.9,0.2,27.0,1.3,1585.822,NORTH,MECHANICAL,None,1982-07-18 00:00:00+00:00,,0,1,0,1,23.1,0,1,0,0,False,False
308063,308063,1992-04-01 00:00:00+00:00,MILLS,Nassau,22.9,NF,Hybrid,2153,1901,244,8,3,7,2,1,17.1,0.0,49.6,18.1,2119.726,NORTH,MECHANICAL,1.5 Scheme,1982-07-18 00:00:00+00:00,FI,1,1,0,1,17.1,0,1,0,0,False,False
308064,308064,2004-06-03 00:00:00+00:00,MILLS,Nassau,22.9,NF,Hybrid,1815,1635,177,3,1,4,1,4,9.5,0.4,36.4,9.8,1458.702,NORTH,SEL351,1.5 Scheme,1982-07-18 00:00:00+00:00,,1,1,0,1,9.9,0,1,0,0,False,False
309331,309331,2006-12-16 00:00:00+00:00,WELLBORN,Suwannee,13.2,NF,Hybrid,939,796,141,2,0,1,1,1,16.0,1.7,57.2,3.2,2326.296,NORTH,SEL351,1.5 Scheme,1982-07-18 00:00:00+00:00,,0,1,0,1,17.7,0,1,0,0,False,False
309332,309332,2006-12-16 00:00:00+00:00,WELLBORN,Suwannee,13.2,NF,Hybrid,271,211,59,1,0,1,0,0,11.1,1.8,16.6,3.1,880.306,NORTH,SEL351,None,1982-07-18 00:00:00+00:00,,0,0,0,1,12.9,0,1,0,0,False,False
309462,309462,2008-07-31 00:00:00+00:00,GUMSWAMP,Columbia,22.9,NF,OH,479,381,97,1,0,3,1,3,6.1,0.1,16.0,0.3,702.338,NORTH,SEL351,None,1982-07-18 00:00:00+00:00,,0,1,0,1,6.2,0,1,0,0,False,False
400131,400131,1955-01-01 00:00:00+00:00,WEST PALM BEACH,Palm Beach,13.2,WB,Hybrid,624,296,328,0,0,1,0,0,3.0,0.1,1.8,0.4,152.544,EAST,SEL251,None,1982-07-18 00:00:00+00:00,,0,0,0,0,3.1,0,1,0,0,False,False
400132,400132,1957-01-01 00:00:00+00:00,WEST PALM BEACH,Palm Beach,13.2,WB,Hybrid,860,716,143,1,0,3,0,0,2.0,1.0,1.3,1.8,104.874,EAST,SEL251,None,1982-07-18 00:00:00+00:00,,0,0,0,1,3.0,0,0,0,1,False,False
400133,400133,1960-01-01 00:00:00+00:00,WEST PALM BEACH,Palm Beach,13.2,WB,Hybrid,1145,785,358,2,0,4,0,0,1.8,2.0,0.4,2.1,69.916,EAST,SEL251,None,1982-07-18 00:00:00+00:00,,0,0,0,1,3.8,1,0,0,1,False,False
400134,400134,1964-12-01 00:00:00+00:00,WEST PALM BEACH,Palm Beach,13.2,WB,Hybrid,616,439,175,2,0,3,0,0,1.4,1.8,0.9,2.2,73.094,EAST,MECHANICAL,None,1982-07-18 00:00:00+00:00,,0,0,0,1,3.2,1,0,0,1,False,False
400135,400135,1965-09-01 00:00:00+00:00,WEST PALM BEACH,Palm Beach,13.2,WB,Hybrid,138,92,46,0,0,0,0,0,0.2,1.3,0.0,0.8,6.356,EAST,SEL251,None,1982-07-18 00:00:00+00:00,,0,0,0,0,1.5,1,0,1,0,False,False
400136,400136,1998-09-01 00:00:00+00:00,WEST PALM BEACH,Palm Beach,13.2,WB,Hybrid,806,723,81,2,0,1,0,0,0.1,2.7,0.4,1.6,15.89,EAST,SEL251,None,1982-07-18 00:00:00+00:00,,0,0,0,1,2.8,1,0,1,0,False,False
400137,400137,2000-10-25 00:00:00+00:00,WEST PALM BEACH,Palm Beach,13.2,WB,Hybrid,625,588,36,1,0,1,0,0,1.3,2.1,0.4,0.2,54.026,EAST,SEL251,None,1982-07-18 00:00:00+00:00,,0,0,0,1,3.4,1,0,0,1,False,False
400138,400138,2000-12-28 00:00:00+00:00,WEST PALM BEACH,Palm Beach,13.2,WB,Hybrid,369,269,100,0,0,1,0,0,0.1,1.0,0.1,1.7,6.356,EAST,SEL251,None,1982-07-18 00:00:00+00:00,,0,0,0,0,1.1,1,0,1,0,False,False
400139,400139,2005-07-06 00:00:00+00:00,WEST PALM BEACH,Palm Beach,13.2,WB,Hybrid,1137,1111,26,0,0,0,0,0,0.3,1.9,0.0,0.0,9.534,EAST,SEL351,None,1982-07-18 00:00:00+00:00,,0,0,0,0,2.2,1,0,1,0,False,False
400231,400231,1970-06-01 00:00:00+00:00,DATURA ST,Palm Beach,13.2,WB,Hybrid,471,381,89,1,0,3,0,0,1.2,1.1,0.2,0.8,44.492,EAST,SEL251,None,1982-07-18 00:00:00+00:00,,0,0,0,1,2.3,0,0,0,1,False,False
400232,400232,1972-12-01 00:00:00+00:00,DATURA ST,Palm Beach,13.2,WB,Hybrid,486,247,239,0,0,4,0,0,1.3,1.7,0.7,1.2,63.56,EAST,SEL351,None,1982-07-18 00:00:00+00:00,,0,0,0,0,3.0,1,0,0,1,False,False
400233,400233,1971-06-01 00:00:00+00:00,DATURA ST,Palm Beach,13.2,WB,Hybrid,267,219,46,2,0,3,0,0,1.4,2.0,1.3,1.2,85.806,EAST,SEL251,None,1982-07-18 00:00:00+00:00,,0,0,0,1,3.4,1,0,0,1,False,False
400234,400234,1974-01-01 00:00:00+00:00,DATURA ST,Palm Beach,13.2,WB,Hybrid,673,601,72,0,0,3,0,0,0.7,2.0,0.7,0.8,44.492,EAST,SEL251,None,1982-07-18 00:00:00+00:00,,0,0,0,0,2.7,1,0,0,1,False,False
400235,400235,1974-01-01 00:00:00+00:00,DATURA ST,Palm Beach,13.2,WB,Hybrid,280,195,83,2,0,3,0,0,0.9,2.0,0.6,1.7,47.67,EAST,SEL251,None,2007-05-21 00:00:00+00:00,,0,0,0,1,2.9,1,0,0,1,False,False
400236,400236,1974-01-01 00:00:00+00:00,DATURA ST,Palm Beach,13.2,WB,UG,152,10,142,0,0,1,0,0,0.1,1.8,0.0,1.2,3.178,EAST,MECHANICAL,None,1982-07-18 00:00:00+00:00,,0,0,0,0,1.9,1,0,1,0,False,False
400237,400237,1994-09-01 00:00:00+00:00,DATURA ST,Palm Beach,13.2,WB,Hybrid,494,461,33,0,0,2,0,0,0.4,1.5,0.0,0.0,12.712,EAST,MECHANICAL,None,1982-07-18 00:00:00+00:00,,0,0,0,0,1.9,1,0,0,1,False,False
400240,400240,2006-08-22 00:00:00+00:00,DATURA ST,Palm Beach,13.2,WB,Hybrid,531,373,157,1,0,1,0,0,0.1,0.5,0.0,0.3,3.178,EAST,SEL351,None,1982-07-18 00:00:00+00:00,,0,0,0,1,0.6,1,0,1,0,False,False
400331,400331,1951-01-01 00:00:00+00:00,NORTHWOOD,Palm Beach,13.2,WB,Hybrid,2029,1849,180,0,0,5,0,0,3.5,1.4,4.2,8.3,244.706,EAST,MECHANICAL,None,1982-07-18 00:00:00+00:00,,0,0,0,0,4.9,0,0,0,1,False,False
400332,400332,1953-12-01 00:00:00+00:00,NORTHWOOD,Palm Beach,13.2,WB,Hybrid,560,504,49,7,0,4,5,3,2.9,1.1,5.2,1.6,257.418,EAST,SEL751,None,1982-07-18 00:00:00+00:00,,0,1,0,1,4.0,0,0,0,1,False,False
400333,400333,1955-01-01 00:00:00+00:00,NORTHWOOD,Palm Beach,13.2,WB,Hybrid,470,179,290,1,0,2,1,0,2.7,0.1,2.3,0.9,158.9,EAST,MECHANICAL,None,1982-07-18 00:00:00+00:00,,0,1,0,1,2.8,0,1,0,0,False,False
400334,400334,1970-11-01 00:00:00+00:00,NORTHWOOD,Palm Beach,13.2,WB,Hybrid,791,726,65,0,0,1,0,0,2.4,0.1,3.0,0.3,171.612,EAST,SEL351,None,2006-07-31 00:00:00+00:00,,0,0,0,0,2.5,0,1,0,0,False,False
400335,400335,1986-08-01 00:00:00+00:00,NORTHWOOD,Palm Beach,13.2,WB,Hybrid,154,38,115,1,0,3,1,0,2.6,0.8,1.0,0.7,114.408,EAST,MECHANICAL,None,2006-07-31 00:00:00+00:00,,0,1,0,1,3.4,0,0,0,1,False,False
400336,400336,1991-06-01 00:00:00+00:00,NORTHWOOD,Palm Beach,13.2,WB,Hybrid,1410,1288,122,0,0,2,0,0,6.0,0.2,4.4,0.9,330.512,EAST,MECHANICAL,None,1982-07-18 00:00:00+00:00,,0,0,0,0,6.2,0,1,0,0,False,False
400337,400337,1993-06-01 00:00:00+00:00,NORTHWOOD,Palm Beach,13.2,WB,Hybrid,1077,831,246,0,0,6,1,0,6.5,0.4,6.0,0.6,397.25,EAST,SEL351,None,1982-07-18 00:00:00+00:00,,0,1,0,0,6.9,0,1,0,0,False,False
400338,400338,2002-12-13 00:00:00+00:00,NORTHWOOD,Palm Beach,13.2,WB,Hybrid,856,713,142,1,0,4,0,0,3.7,0.4,4.9,2.1,273.308,EAST,SEL351,None,1982-07-18 00:00:00+00:00,,0,0,0,1,4.1,0,1,0,0,False,False
400431,400431,1947-01-01 00:00:00+00:00,HILLCREST,Palm Beach,13.2,WB,Hybrid,1517,1393,123,1,0,4,0,1,3.5,0.1,12.7,4.2,514.836,EAST,SEL351,None,1982-07-18 00:00:00+00:00,,0,1,0,1,3.6,0,1,0,0,False,False
400432,400432,1947-01-01 00:00:00+00:00,HILLCREST,Palm Beach,13.2,WB,Hybrid,2604,2450,153,1,0,4,2,0,4.7,1.3,10.9,5.9,495.768,EAST,SEL351,None,1982-07-18 00:00:00+00:00,,0,1,0,1,6.0,0,0,0,1,False,False
400433,400433,1947-01-01 00:00:00+00:00,HILLCREST,Palm Beach,13.2,WB,Hybrid,1360,1104,255,1,0,3,0,0,4.6,0.7,6.0,0.6,336.868,EAST,SEL351,None,2007-12-22 00:00:00+00:00,,0,0,0,1,5.3,0,1,0,0,False,False
400434,400434,1957-01-01 00:00:00+00:00,HILLCREST,Palm Beach,13.2,WB,Hybrid,814,672,138,4,0,1,1,0,3.4,4.6,2.5,5.0,187.502,EAST,SEL351,Support Feeder,1982-07-18 00:00:00+00:00,,0,1,0,1,8.0,1,0,0,1,False,False
400435,400435,1991-06-01 00:00:00+00:00,HILLCREST,Palm Beach,13.2,WB,Hybrid,1045,988,57,0,0,2,0,1,2.7,0.3,6.3,1.7,286.02,EAST,SEL351,None,1982-07-18 00:00:00+00:00,,0,1,0,0,3.0,0,1,0,0,False,False
400436,400436,1991-06-01 00:00:00+00:00,HILLCREST,Palm Beach,13.2,WB,Hybrid,1219,1049,170,0,0,2,0,0,2.8,0.6,4.7,0.5,238.35,EAST,SEL251,None,1982-07-18 00:00:00+00:00,,0,0,0,0,3.4,0,1,0,0,False,False
400531,400531,1940-01-01 00:00:00+00:00,BOYNTON,Palm Beach,13.2,BR,Hybrid,1177,1121,53,3,0,0,1,0,2.8,0.1,3.2,5.6,190.68,EAST,SEL351,None,1982-07-18 00:00:00+00:00,,0,1,0,1,2.9,0,1,0,0,False,False
400532,400532,1942-01-01 00:00:00+00:00,BOYNTON,Palm Beach,13.2,BR,Hybrid,1091,856,233,2,0,3,0,0,3.8,1.5,0.4,8.6,133.476,EAST,SEL351,None,1982-07-18 00:00:00+00:00,FI,0,0,0,1,5.3,0,0,0,1,False,False
400533,400533,1948-01-01 00:00:00+00:00,BOYNTON,Palm Beach,13.2,BR,Hybrid,1480,1170,305,5,1,2,1,2,3.5,1.1,3.8,3.2,231.994,EAST,SEL251,None,2009-10-15 00:00:00+00:00,,1,1,0,1,4.6,0,0,0,1,False,False
400534,400534,1966-06-01 00:00:00+00:00,BOYNTON,Palm Beach,13.2,BR,Hybrid,363,348,13,2,0,0,0,0,0.9,0.0,2.5,0.8,108.052,EAST,SEL351,None,1982-07-18 00:00:00+00:00,,0,0,0,1,0.9,0,1,0,0,False,False
400535,400535,1970-08-01 00:00:00+00:00,BOYNTON,Palm Beach,13.2,BR,Hybrid,2043,1887,154,2,0,2,0,0,3.8,0.3,5.4,4.4,292.376,EAST,MECHANICAL,None,1982-07-18 00:00:00+00:00,,0,0,0,1,4.1,0,1,0,0,False,False
400536,400536,1971-06-01 00:00:00+00:00,BOYNTON,Palm Beach,13.2,BR,Hybrid,1853,1656,193,4,0,3,0,0,4.5,0.2,6.8,1.2,359.114,EAST,SEL351,None,1982-07-18 00:00:00+00:00,,0,0,0,1,4.7,0,1,0,0,False,False
400537,400537,1971-07-01 00:00:00+00:00,BOYNTON,Palm Beach,13.2,BR,Hybrid,441,347,90,4,0,1,1,0,2.1,0.2,0.5,1.9,82.628,EAST,SEL251,None,2007-08-03 00:00:00+00:00,,0,1,0,1,2.3,0,1,0,0,False,False
400538,400538,1981-11-01 00:00:00+00:00,BOYNTON,Palm Beach,13.2,BR,Hybrid,2216,2030,184,2,0,4,0,0,2.8,0.8,0.2,8.6,95.34,EAST,SEL351,None,2014-11-13 00:00:00+00:00,,0,0,0,1,3.6,0,0,0,1,False,False
400539,400539,1981-11-01 00:00:00+00:00,BOYNTON,Palm Beach,13.2,BR,Hybrid,362,155,205,2,0,1,0,0,1.2,2.1,1.2,2.4,76.272,EAST,MECHANICAL,None,1982-07-18 00:00:00+00:00,,0,0,0,1,3.3,1,0,0,1,False,False
400661,400661,1957-01-01 00:00:00+00:00,WABASSO,Indian River,22.9,TC,Hybrid,2431,2330,100,1,0,1,4,2,12.5,1.7,52.4,9.7,2062.522,NORTH,SEL751,1.5 Scheme,1982-07-18 00:00:00+00:00,,0,1,0,1,14.2,0,1,0,0,False,False
400662,400662,1957-02-01 00:00:00+00:00,WABASSO,Indian River,22.9,TC,Hybrid,1287,1009,271,7,0,2,4,0,11.0,3.2,18.7,20.6,943.866,NORTH,SEL351,None,1982-07-18 00:00:00+00:00,,0,1,0,1,14.2,0,0,0,1,False,False
400663,400663,1979-03-01 00:00:00+00:00,WABASSO,Indian River,22.9,TC,Hybrid,1125,900,222,3,0,3,1,4,12.4,0.7,29.8,21.6,1341.116,NORTH,SEL351,None,2014-02-25 00:00:00+00:00,FI,0,1,0,1,13.1,0,1,0,0,False,False
400664,400664,2002-12-05 00:00:00+00:00,WABASSO,Indian River,22.9,TC,Hybrid,3208,2883,312,13,0,4,2,1,8.7,10.1,8.2,46.5,537.082,NORTH,SEL751,None,2014-05-29 00:00:00+00:00,,0,1,0,1,18.8,1,0,0,1,False,False
400731,400731,1925-01-01 00:00:00+00:00,BOCA RATON,Palm Beach,13.2,BR,Hybrid,1342,1198,139,5,0,2,0,0,1.8,2.2,1.1,2.1,92.162,EAST,SEL351,1.5 Scheme,1982-07-18 00:00:00+00:00,FI,0,0,0,1,4.0,1,0,0,1,False,False
400732,400732,1964-10-01 00:00:00+00:00,BOCA RATON,Palm Beach,13.2,BR,Hybrid,1232,1120,110,2,0,2,0,0,1.2,2.6,1.2,2.1,76.272,EAST,MECHANICAL,None,2008-07-31 00:00:00+00:00,,0,0,0,1,3.8,1,0,0,1,False,False
400733,400733,1966-01-01 00:00:00+00:00,BOCA RATON,Palm Beach,13.2,BR,Hybrid,758,401,351,6,0,2,0,0,3.3,0.9,3.0,1.5,200.214,EAST,SEL351,None,2014-09-11 00:00:00+00:00,,0,0,0,1,4.2,0,0,0,1,False,False
400734,400734,1968-01-01 00:00:00+00:00,BOCA RATON,Palm Beach,13.2,BR,Hybrid,1234,965,268,1,0,1,0,0,0.6,0.9,0.0,0.5,19.068,EAST,SEL351,None,1982-07-18 00:00:00+00:00,,0,0,0,1,1.5,1,0,0,1,False,False
400735,400735,1968-12-01 00:00:00+00:00,BOCA RATON,Palm Beach,13.2,BR,Hybrid,1638,1440,193,5,0,2,0,0,3.4,0.1,2.8,2.7,197.036,EAST,SEL251,None,1982-07-18 00:00:00+00:00,,0,0,0,1,3.5,0,1,0,0,False,False
400736,400736,1970-08-01 00:00:00+00:00,BOCA RATON,Palm Beach,13.2,BR,Hybrid,1062,1034,23,5,0,3,0,2,2.3,0.3,6.0,0.8,263.774,EAST,SEL251,None,1982-07-18 00:00:00+00:00,,0,1,0,1,2.6,0,1,0,0,False,False
400737,400737,1970-11-01 00:00:00+00:00,BOCA RATON,Palm Beach,13.2,BR,Hybrid,2063,1951,103,9,0,4,2,0,4.9,2.8,1.3,4.0,197.036,EAST,SEL251,None,1982-07-18 00:00:00+00:00,FI,0,1,0,1,7.7,0,0,0,1,False,True
400738,400738,1972-04-01 00:00:00+00:00,BOCA RATON,Palm Beach,13.2,BR,Hybrid,825,739,86,0,0,2,0,0,0.7,2.7,0.1,2.3,25.424,EAST,SEL351,None,1982-07-18 00:00:00+00:00,,0,0,0,0,3.4,1,0,0,1,False,False
400739,400739,1984-10-01 00:00:00+00:00,BOCA RATON,Palm Beach,13.2,BR,Hybrid,1914,1680,224,10,0,3,0,0,2.9,2.5,4.8,2.5,244.706,EAST,SEL251,None,1982-07-18 00:00:00+00:00,FI,0,0,0,1,5.4,0,0,0,1,False,True
400740,400740,1969-02-01 00:00:00+00:00,BOCA RATON,Palm Beach,13.2,BR,Hybrid,817,616,196,5,0,3,0,1,2.0,1.4,2.2,2.4,133.476,EAST,MECHANICAL,None,1982-07-18 00:00:00+00:00,,0,1,0,1,3.4,0,0,0,1,False,False
400831,400831,1937-01-01 00:00:00+00:00,PAHOKEE,Palm Beach,13.2,BR,Hybrid,321,290,30,1,0,1,2,0,6.6,0.0,3.1,1.0,308.266,EAST,MECHANICAL,None,1982-07-18 00:00:00+00:00,,0,1,0,1,6.6,0,1,0,0,False,False
400832,400832,1937-01-01 00:00:00+00:00,PAHOKEE,Palm Beach,13.2,BR,OH,336,231,82,23,0,4,4,1,45.9,0.0,5.6,0.2,1636.67,EAST,SEL351,None,1982-07-18 00:00:00+00:00,,0,1,0,1,45.9,0,1,0,0,False,True
400833,400833,1965-02-01 00:00:00+00:00,PAHOKEE,Palm Beach,13.2,BR,Hybrid,1504,1382,121,1,0,3,4,0,8.2,0.0,11.2,1.1,616.532,EAST,MECHANICAL,1.5 Scheme,1982-07-18 00:00:00+00:00,,0,1,0,1,8.2,0,1,0,0,False,False
